passenger_id,birthdate,sex,street,city,zip,country,emailaddress,telephoneno
9686,1964-02-22,m,Waldstraße 87,Mannsdorf an der Donau,2304,United States,James.Wlcek@message.bam.com,03692 20638885
9687,1964-03-10,m,Am Weinberg 13,Breitensee,2294,Canada,Prince.Edward@mobile.celloneusa.com,09242 226032
9688,1964-03-11,m,Plangg 4,Marchegg,2293,India,Jack.Armstrong@onlinebeep.net,02384 18544674
9689,1964-03-11,m,Kramergasse 79,Marchegg,2294,South African Rep,Joel.Benjamin@pagemci.com,02118 50314561
9690,1964-03-11,m,Ahornweg 87,Klein-Harras,2223,Canada,Peter.Berg@onemail.at,08800 89074621
9691,1964-03-27,m,Eibentalweg 97,Sankt Ulrich,2183,France,Slobodan.Bestic@bell.ca,08136 39586786
9692,1964-03-09,w,Hinterseberweg 25,Parbasdorf,2232,Mozambique,Juliette.Binoche@wyndtell.com,05384 50477377
9693,1964-03-18,w,Schwimmbadweg 36,Pysdorf,2281,Brazil,Bonnie.Blair@alphame.com,09084 2789120
9694,1964-03-27,m,Am Raun 3,Raasdorf,2281,Brazil,JppyXfaZgSTKUFAkT@webpager.us,04141 98696914
9695,1964-03-11,w,Emil-Leys-Straße 9,Ringelsdorf,2272,Brazil,Emma.Chambers@bplmobile.com,06924 50139314
9696,1964-03-30,w,Lassigg 35,Reyersdorf,2241,France,Tracy.Chapman@webpager.us,04295 64374773
9697,1964-03-25,w,Hoch-Imst 49,Schönkirchen,2241,Brazil,Kate.CiCamillo@inlandlink.com,09299 71866890
9698,1964-03-13,m,Eduard-Wallnöfer-Platz 40,Erdpreß,2224,Italy,Will.Clark@mmode.com,08033 86097987
9699,1964-03-10,w,Industriezone 53,Nexing,2224,Italy,Felicia.Collins@voicestream.net,08947 89059774
9700,1964-03-19,m,Meilensteinweg 47,Niedersulz,2224,United States,Brendan.Corbalis@page.mobilfone.com,07688 17253862
9701,1964-03-16,m,Römerweg 76,Götzendorf,2245,France,QcWghIEXGeCZtHnCt@messagealert.com,05560 26285445
9702,1964-03-30,m,Gartenweg 39,Velm,2245,United States,Dave.Ellett@myairmail.com,06459 44138728
9703,1964-03-06,m,Laggersweg 70,Dörfles,2253,France,Skip.Ewing@page.metrocall.com,02689 2066855
9704,1964-03-10,w,Bundesstraße 30,Stripfing,2253,France,Jasmine.Guy@netcom.no,02964 42021732
9705,1964-03-02,m,Birkenweg 44,Tallesbrunn,2253,United States,Laird.Hamilton@timnet.com,02117 79811249
9706,1964-03-25,w,Innweg 29,Blumenthal,2225,Australia,Lisa_Gay.Hamilton@bplmobile.com,03553 38218165
9707,1964-03-30,m,Sparkassenplatz 14,Gaiselberg,2225,United States,Thomas.Heinze@bellmobility.ca,08449 7843923
9708,1964-03-11,m,Rathausstraße 82,Gösting,2225,United States,Raimo.Helminen@cwwcom,08572 5071084
9709,1964-03-03,w,Gewerbepark 68,Großinzersdorf,2225,United Kingdom,Laura.Herring@mobilpost.no,06819 25755316
9710,1964-03-07,m,Josef-Koch-Straße 94,Loidesthal,2225,United States,Jim.Hockaday@luxgsm.lu,02419 43711277
9711,1964-03-09,m,Anhalter Hütte 66,Maustrenk,2225,United States,Phil.Housley@omnipointpcs.com,04597 98716449
9712,1964-03-04,m,Drischlhaus 50,Windisch Baumgarten,2225,Canada,Tom.Lampkin@att.net,05567 82211079
9713,1964-03-02,w,Hanauer Hütte 53,Eichhorn,2225,Canada,Megan.Leigh@mobile.celloneusa.com,04403 73562486
9714,1964-03-09,w,Jagdhütte Maldon 13,Baumgarten an der March,2295,United States,Valerie.Lemercier@qwestmp.com,03569 57787559
9715,1964-03-17,m,Latschenhütte 7,Zwerndorf,2261,United States,Rob.Lowe@uswestdatamail.com,08185 35901280
9716,1964-03-21,m,Maldonalpe 99,Aalfang,3860,Congo,wLuiFzNthJUtYdVLR@epage.porta-phone.com,03394 62036321
9717,1964-03-29,w,Muttekopfhütte 71,Aalfang,3872,Guatemala,Elle.MacPherson@pcs.rogers.com,0833 55578605
9718,1964-03-01,w,Obermarkter Alm 61,Amaliendorf,3872,Brazil,Jennifer.McCarter@mobilpost.no,05288 97666639
9719,1964-03-27,m,Pfadfinderhütte 93,Falkendorf,3872,India,Derrick.McKenzie@wyndtell.com,02969 55458737
9720,1964-03-12,w,Untermarkter Alm 80,Alt-Nagelberg,3871,Canada,Naomi.Morinaga@mobile.celloneusa.com,08821 74716280
9721,1964-03-08,m,Adlerweg 23,Brand,3873,France,Tatsuya.Murayama@rpgmail.net,0892 20480724
9722,1964-03-31,m,Vogeltennenstraße 77,Finsternau,3873,Benin,Lukas.Nola@escotelmobile.com,07562 16687265
9723,1964-03-26,m,August-Stimpfl-Straße 15,Neu-Nagelberg,3871,Finland,John.Palato@myboostmobile.com,05655 32731549
9724,1964-03-21,m,Medalp-Platz 46,Steinbach,3871,Australia,Joong-Hoon.Park@fido.ca,09398 71714070
9725,1964-03-11,m,Au 84,Reinberg - Heidenreichstein,3860,Switzerland,Shane.Richie@bplmobile.com,07662 67983431
9726,1964-03-10,m,Endsfeld 83,Reinberg - Heidenreichstein,3861,South African Rep,Craig.Riddington@page.infopagesystems.com,01004 46258589
9727,1964-03-01,m,Hinterspadegg 62,Reinberg - Litschau,3861,United States,Rob_Leo.Roy@mobistar.be,0116 67062345
9728,1964-03-26,m,Höfle 64,Klein-Radischen,3862,United States,Ulf.Samuelsson@tmomail.net,03180 57857292
9729,1964-03-02,m,Ried 33,Groß-Radischen,3862,Canada,Ron.Shegog@mobilecomm.net,09385 95727479
9730,1964-03-22,m,Vorderspadegg 73,Wielings,3862,Australia,Slobodan.Skerlic@my2way.com,09705 98106494
9731,1964-03-05,m,Imsterberg 68,Breitensee,3871,Madagascar,Scott.Skiles@messaging.centurytel.net,09935 2476112
9732,1964-03-01,m,Jagdhütte 22,Breitensee,3950,India,Chris.Speers@bellmobility.ca,01430 64087709
9733,1964-03-07,w,Angerle 6,Eibenstein,3950,United States,Wanda.Sykes@o2imail.co.uk,07752 95381504
9734,1964-03-16,m,Außergasse 64,Grillenstein,3950,United States,Billy_Marshall.Thompson@ml.bm,04432 35459220
9735,1964-03-31,m,Breitwies 4,Gmünd,3950,Haiti,Erik.Turner@pager.qualcomm.com,04433 15291680
9736,1964-03-29,m,Egg 28,Dietmanns,3950,Canada,Maarten_van.Kruysen@bplmobile.com,04345 71408980
9737,1964-03-02,m,Falsterwies 28,Ehrendorf,3950,South African Rep,Michael_Von.Erich@dpcs.mobile.att.net,02667 19145526
9738,1964-03-26,m,Gischlewies 57,Eichberg,3950,Gabon,Ed.Wasser@timnet.com,01570 21084210
9739,1964-03-25,w,Graslehn 1,Höhenberg,3962,United States,Claudia.Widmann@airtelmail.com,05830 28290288
9740,1964-03-09,m,Haag 34,Hörmanns bei Weitra,3961,Nigeria,Steve.Wilkos@messaging.centurytel.net,06652 47757616
9741,1964-03-21,m,Tanzalpe 66,Reinpolz,3962,Canada,Peter_Llewellyn.Williams@page.metrocall.com,03921 52782146
9742,1964-03-05,m,Jerzens 31,Unterlembach,3962,Canada,Reggie.Williams@satellink.net,04627 73042268
9743,1964-03-07,m,Kaitanger 58,Wielands,3950,Australia,Paul.Wong@voicestream.net,02637 12763797
9744,1964-03-25,m,Kienberg 98,Abschlag,3972,United States,Ken.Wregget@msg.telus.com,08468 85131775
9745,1964-03-30,m,Larchwies 15,Angelbach,3972,Canada,KdTHkjAgFmmWSLiQx@pagegate.pagenet.ca,07160 2629577
9746,1964-03-09,m,Liß 83,Bad Großpertholz,3972,United States,Habib.Zargarpour@houstoncellular.net,09833 83776020
9747,1964-03-30,m,Mühlloch 70,Hirschenstein,3972,Australia,Ian.Ziering@pagegate.pagenet.ca,02388 68078212
9748,1964-04-18,w,Niederhof 0,Mühlbach,3972,Australia,vxFcOyhqjZTSVTgDT@pager.qualcomm.com,06874 39501882
9749,1964-04-01,m,Pitze 92,Reichenau am Freiwald,3972,United States,OSZvjUsOnCeTbafWr@bplmobile.com,09126 37831891
9750,1964-04-11,m,Rablesau 62,Scheiben,3972,Australia,Steve.Azar,01535 63289025
9751,1964-04-25,m,Ritzenried 32,Seifritz,3972,Canada,Hank.Azaria@myairmail.com,07037 62004494
9752,1964-04-25,m,Schön 77,Steinbach,3972,United States,Andy.Bell@msg.clearnet.com,09889 8484185
9753,1964-04-18,m,Schönlarch 87,Watzmanns,3922,Canada,IbXIKcuoYqQxVKsUh@myvzw.com,04572 3159094
9754,1964-04-26,w,Schwaig 4,Weikertschlag,3972,United States,Olivia.Birkelund@mtsmobility.com,07862 83665165
9755,1964-04-23,w,Stalderhaus 62,Engelstein,3922,Australia,Corine.Boon@escotelmobile.com,08244 61206312
9756,1964-04-10,w,Stein 96,Friedreichs,3922,Egypt,Nancy.Brilli@primtel.ru,05871 9933477
9757,1964-04-25,w,Wiesle 94,Großotten,3922,Sudan,Fiona.Bruce@wireless.bellsouth.com,07353 37879283
9758,1964-04-04,m,Oberfeld 84,Großschönau,3922,Sudan,"Joe_Bucaro,.III@mysunrise.ch",06878 30305127
9759,1964-04-20,m,Hochzeigerhaus 38,Harmannstein,3922,Germany,John.Carney@mobile.surewest.com,04515 34883888
9760,1964-04-29,m,Karres 37,Hirschenhof,3922,United States,Federico.Castelluccio@netcom.no,03893 90047764
9761,1964-04-03,m,Waldsiedlung 74,Mistelbach,3922,United States,"Robert_Chapin,.II@ideacellular.net",03341 96952547
9762,1964-04-04,m,Brennbichl 61,Rothfarn,3923,United States,Anthony.Clark@onlinebeep.net,08450 31668561
9763,1964-04-14,m,Karrösten 80,Schroffen,3922,United States,Bob.Clendenin@page.mobilfone.com,0482 29129757
9764,1964-04-27,m,Königskapelle 19,Thaures,3922,Haiti,Rob.Coleman@cookmail.com,03116 68448364
9765,1964-04-07,m,Karröster Alm 54,Wachtberg,3922,United States,Russell.Crowe@bluecell.com,04873 38351144
9766,1964-04-17,m,Bergwerk 13,Wörnharts,3922,Canada,Ken.Daneyko@t-mobile-de,04553 12636480
9767,1964-04-15,w,Rauth 6,Zweres,3923,United States,Lydie.Denier@timnet.com,02656 94932869
9768,1964-04-12,m,Grombichl 90,Harbach,3970,United States,Deryl.Dodd@t-d1-de,09495 89996222
9769,1964-04-25,m,Gries 31,Wultschau,3970,Portugal,Craig.Dumity@email.uscc.net,06510 55532419
9770,1964-04-04,m,Aschbach 89,Hirschenwies,3970,United States,Jeff.Faulkner@t-mobile.uk.net,08234 45149999
9771,1964-04-02,m,Astlehn 49,Maißen,3970,United States,Brendan.Folmar@mobile.celloneusa.com,07870 58058234
9772,1964-04-28,w,Bruggen 80,Schwarzau,3971,United States,Malin.Gjorup@t-mobile.uk.net,05418 96756495
9773,1964-04-20,m,Huben 53,Lauterbach,3970,United States,Crispin.Glover@sfr.fr,02122 15849339
9774,1964-04-13,w,Gottsgut 27,Griesbach,3874,United Kingdom,Page.Hannah@mobile.dobson.net,01557 30329005
9775,1964-04-11,m,Im Brand 77,Haugschlag,3874,Australia,Gerald.Harris@pagemci.com,0491 33607081
9776,1964-04-05,m,Runhof 4,Rottal,3874,United States,Gary.Hershberger@page.infopagesystems.com,05327 65573527
9777,1964-04-04,w,Winkle 89,Türnau,3874,United States,Laurie.Hibberd@gsm1800.telia.dk,06803 43433308
9778,1964-04-24,m,Burgstein 36,Altmanns,3860,United States,Djimon.Hounsou@onlinebeep.net,01307 35071139
9779,1964-04-02,w,Oberlängenfeld 10,Dietweis,3860,Angola,Jana_Marie.Hupp@3rivers.net,03613 75451901
9780,1964-04-01,m,Lehn 43,Eberweis,3860,Greece,Alfred.Jenkins@msg.telus.com,06886 17945906
9781,1964-04-19,m,Lehner-Au 87,Kleinpertholz,3860,Brazil,Scott.Kamieniecki@vodafone.net,08314 61905129
9782,1964-04-17,m,Oberried 7,Wielandsberg,3860,Brazil,Maynard_James.Keenan@m1.com.sg,06007 14684329
9783,1964-04-15,m,Unterried 74,Motten,3860,Brazil,Lee.Kernaghan@messagealert.com,09318 21856116
9784,1964-04-23,w,Winklen 49,Haslau,3860,Brazil,Kerstin.Kexel@messaging.sprintpcs.com,02973 83107284
9785,1964-04-07,m,Au 23,Seyfrieds,3834,Brazil,Mark.Kibble@csouth1.com,02633 82333391
9786,1964-04-24,m,Dorf 69,Seyfrieds,3860,Madeira Is,IiNqHbqnxKeWlxuRO@bplmobile.com,03267 16368899
9787,1964-04-04,m,Espan 76,Thaures,3873,Brazil,Roberto.Lagonigro@isp.com,08382 70008599
9788,1964-04-10,m,Unterlängenfeld 76,Guttenbrunn,3834,Brazil,Guy.Lampron@archwireless.net,09857 82843312
9789,1964-04-28,m,Dorferau 51,Wolfsegg,3834,Slovenia,Barry.Larkin@bplmobile.com,01849 43945580
9790,1964-04-27,m,Larchetweg 27,Hirschbach,3942,Venezuela,Michael.Mahonen@pcs.rogers.com,06424 89376246
9791,1964-04-22,m,Barwies 81,Stölzles,3942,United States,Chris.Makepeace@comcastpcs.textmsg.com,05415 2638478
9792,1964-04-10,w,Fronhausen 25,Hoheneich,3945,United States,Irene.Malone@page1nw.com,05073 45744896
9793,1964-04-08,m,Krebsbach 84,Nondorf,3945,United States,Biz.Markie@satellink.net,07652 45406753
9794,1964-04-23,m,Oberer Larchetweg 44,Fromberg,3932,United States,tjexvJJavXPKIOrRQ@safaricomcom,09744 51024278
9795,1964-04-15,w,Biberseeweg 68,Hollenstein,3932,United States,Jennifer.McAllister@c.vodafone.ne.jp,06277 60800531
9796,1964-04-09,m,Ursprungweg 11,Ullrichs,3932,United States,Kenneth.McClendon@t-mobile-de,01567 95991630
9797,1964-04-16,m,Dr.Siegfried Gapp Weg 48,Weißenalbern,3932,Canada,Samarth.Narain@message.bam.com,03292 76636221
9798,1964-04-27,m,Puiteweg 10,Süßenbach,3932,United States,Paul.Osbaldiston@goldentele.com,08441 92163552
9799,1964-04-09,w,Föhrenweg 8,Hörmanns bei Litschau,3874,South African Rep,Margaret_Peterson.Haddix@archwireless.net,0757 61381536
9800,1964-04-16,m,Höhenweg 8,Gopprechts,3873,Brazil,Dave.Pirner@cingularme.com,08418 36777241
9801,1964-04-29,m,Kettlerweg 19,Gopprechts,3874,Canada,Saso.Podgorsek@page.nextel.com,03133 46333788
9802,1964-04-28,m,Krametweg 70,Loimanns,3874,South African Rep,Timothy_Jared_Peter.Raby@swmsg.com,03766 49346839
9803,1964-04-12,m,Oberlandweg 92,Reichenbach,3874,Nigeria,Saty.Raghavachary@umc.com.ua,03372 20585885
9804,1964-04-12,w,Sonnenweg 52,Schönau bei Litschau,3874,United States,Amy.Ray@bluecell.com,0175 47010293
9805,1964-04-30,m,Steinreichweg 84,Reitzenschlag,3874,United States,Jeff.Reboulet@message.bam.com,02979 7922639
9806,1964-04-13,w,Lehnrain 67,Saaß,3874,United States,Caroline.Rhea@netcom.no,05024 27437533
9807,1964-04-04,m,Obermieming 80,Schandachen,3874,United States,Robbie.Rist@voicestream.net,08646 50009401
9808,1964-04-24,m,Feldernalm 1,Josefsthal,3874,United States,Paul.Ryder@h.vodafone.ne.jp,09065 3240859
9809,1964-04-11,m,Hochfeldernalm 65,Schlag,3874,United States,Bret.Saberhagen@page.southernlinc.com,04424 11491744
9810,1964-04-03,w,Feuerwehrweg 22,Grametten,3874,France,Pernille.Schroder@emt.ee,02473 89175434
9811,1964-04-02,w,Karl Spielmann Weg 17,Hirschenschlag,3863,France,Anja.Schute@page.infopagesystems.com,07168 90907578
9812,1964-04-22,m,Saßbergweg 18,Illmanns,3874,France,Christopher.Scollard@pagemart.net,03947 24665117
9813,1964-04-20,m,Weidach 41,Leopoldsdorf,3863,Brazil,Andy.Serkis@comviq.se,0489 50469045
9814,1964-04-01,m,Angerweg 50,Harmanschlag,3971,United States,Scott.Stevens@mobile.celloneusa.com,03766 36925828
9815,1964-04-21,m,Tabland 30,Harmanschlag,3972,Canada,Jan.Stracina@voicestream.net,07162 47369358
9816,1964-04-09,m,Sportplatzweg 98,Joachimstal,3972,United States,Rick.Tocchet@orange.nl,02195 67685386
9817,1964-04-24,m,See 0,Anger,3971,United States,"Douglas_Wilkinson,.III@airmessage.net",07255 59698137
9818,1964-04-30,m,Zein 8,Breitenberg,3972,United States,gNHsrCCiDtNpJFeiu@t-mobile-de,08083 25096161
9819,1964-04-01,m,Kalkofenweg 39,Langfeld,3970,Paraguay,Richard.Williamson@cvcpaging.com,08296 39543862
9820,1964-04-10,m,Unterweidach 73,Maißen,3970,Saudi Arabia,Reni.Wren@pageme.comspeco.net,04881 25467951
9821,1964-04-05,m,Wiesenweg 49,Oberlainsitz,3971,Thailand,Charles.Wright@email.uscc.net,08088 27996353
9822,1964-04-04,m,Fiecht 27,Reitgraben,3971,Thailand,Frank.Yallop@bplmobile.com,09734 2719182
9823,1964-04-21,w,Untermieming 88,Rörndlwies,3971,Brazil,Jennifer.Young@mobile.surewest.com,02157 99697310
9824,1964-05-15,w,Hoher Weg 61,Roßbruck,3971,United States,Melanie.Adams@fido.ca,03377 69776279
9825,1964-05-21,m,Floreweg 40,Sankt Martin,3971,Portugal,Tommy.Albelin@inlandlink.com,04756 28473547
9826,1964-05-25,m,Dorfstraße 18,Schöllbüchl,3971,Brazil,Maurizio.Argentieri@bluewin.ch,09968 13010908
9827,1964-05-28,m,Kirchweg 71,Schützenberg,3970,Brazil,David.Baddiel@vodafone.it,06599 90945372
9828,1964-05-04,w,Tirolerweg 0,Zeil,3971,Canada,Monica.Bardem@escotelmobile.com,05674 10863930
9829,1964-05-01,w,Bachweg 88,Gebharts,3943,United States,Olja.Beckovic@phone.cellone.net,08409 87906352
9830,1964-05-28,m,Reitle 40,Kiensaß,3872,United States,Jamie.Borger@gte.pagegate.net,08723 72445357
9831,1964-05-09,m,Griesanger 35,Langegg,3872,Seychelles,Paul.Caligiuri@vodafone.it,052 85304643
9832,1964-05-27,m,Unterdorf 58,Neulangegg,3872,Brazil,Adam.Carolla@onlinebeep.net,02493 68780040
9833,1964-05-13,m,Mils-Au 83,Kurzschwarza,3944,Italy,Billy.Cernansky@mobile.surewest.com,06908 39078995
9834,1964-05-13,m,An der Au 42,Langschwarza,3944,Italy,Eric.Clerckx@vmobile.ca,08814 23480587
9835,1964-05-30,m,Am Setzberg 61,Anderlfabrik,3943,United States,Wayne.Coffey@comviq.se,05297 94420227
9836,1964-05-01,m,Angerweg 81,Ehrenhöbarten,3943,United States,Danny_De_La.Rosa@ucom,01318 82659061
9837,1964-05-25,w,Birkenweg 22,Kleedorf,3943,France,Susan.Diol@page.propage.net,07374 20740140
9838,1964-05-28,m,Burgweg 69,Kottinghörmanns,3943,Germany,William.Doyle@gte.pagegate.net,08247 50131157
9839,1964-05-21,w,Entergasse 76,Neuniederschrems,3943,United Kingdom,Joy-Maria.Frederiksen@sbcemail.com,0324 65830743
9840,1964-05-31,m,Flößerweg 77,Niederschrems,3943,Canada,Kid.Frost@paging.acswireless.com,01941 99603737
9841,1964-05-16,m,Gartenweg 57,Schrems,3943,Cape Verde,Scott.Garrison@advantagepaging.com,03976 99994358
9842,1964-05-23,m,Goldries 53,Altweitra,3970,United States,Kenny.Gattison@cell1.textmsg.com,08068 3459206
9843,1964-05-22,w,Griesackerweg 96,Heinrichs bei Weitra,3962,United States,Fiona.Gelin@bellsouthtips.com,07523 65775718
9844,1964-05-09,m,Innweg 22,Ober-Lembach,3962,Czech,Peter.Geszti@page.stpaging.com,0318 18605825
9845,1964-05-08,w,Jecheleweg 24,Pyhrabruck,3962,Brazil,Melissa.Gilbert@clearlydigital.com,08346 61529236
9846,1964-05-28,m,Kirchplatz 52,Schagges,3970,United States,Armen.Gilliam@paging.acswireless.com,05723 1603104
9847,1964-05-06,w,Klammweg 89,Ulrichs,3970,Argentina,Dana.Hill@page.stpaging.com,03630 76695877
9848,1964-05-01,m,Königsgasse 88,Unserfrau,3970,Brazil,Scotti.Hill@mmode.com,07457 42793762
9849,1964-05-31,m,Lente 73,Albrechts,3961,Brazil,Scotti.Hill@comcastpcs.textmsg.com,09023 22818612
9850,1964-05-30,w,Locherbodenweg 3,Groß-Höbarten,3961,Brazil,Nina.Holst@myboostmobile.com,04337 48409803
9851,1964-05-25,m,Oberfeld 96,Groß-Neusiedl,3961,Argentina,Jeff.Hurd@bluecell.com,01192 14418779
9852,1964-05-29,w,Pitzeweg 71,Grünbach,3961,Brazil,Robin.Johnson@tmomail.net,03630 38268608
9853,1964-05-30,w,Platzle 67,Klein-Ruprechts,3961,Brazil,Wynonna.Judd@inlandlink.com,08242 97334569
9854,1964-05-20,m,Scheiffele 22,Waldenstein,3961,United States,Christian.Juttner@orange.net,03938 4939365
9855,1964-05-26,m,Wasserstatt 10,Zehenthöf,3961,Slovakia,Lenny.Kravitz@pcs.rogers.com,0653 17836841
9856,1964-05-09,m,Winkl 86,Großwolfgers,3970,United States,John.Lott@timnet.com,06959 94445734
9857,1964-05-13,m,Wolfsgrube 98,Oberbrühl,3970,United States,Chris.Maitland@sendabeep.net,06345 33937405
9858,1964-05-31,m,Oberer Pitzeweg 34,Oberwindhag,3970,United Kingdom,Darryl.McDaniels@e-page.net,07932 94799125
9859,1964-05-28,w,Landesstraße 78,Reinprechts,3970,Italy,Christa.Miller@myboostmobile.com,03602 95746760
9860,1964-05-30,m,Locherboden 88,Sankt Wolfgang,3970,Czech,Tom.Morello@pcsone.net,07064 65996353
9861,1964-05-22,w,Emmet 5,Spital,3970,Czech,Marti.Muller@airmessage.net,01803 92209903
9862,1964-05-26,m,Am Wasserwaal 62,Sulz,3970,United States,"Todd_Peters,.II@pcs.rogers.com",0693 58021011
9863,1964-05-14,m,Guggeberg 96,Tiefenbach,3970,United States,Eric.Peterson@bplmobile.com,06931 72510114
9864,1964-05-11,m,Fernpaß-Straße 96,Unterbrühl,3970,United States,Darryl.Pollard@mtsmobility.com,05460 55503097
9865,1964-05-15,m,Karl-Mayr-Straße 92,Walterschlag,3970,United States,Dave.Reid@alphanow.net,01369 1967842
9866,1964-05-08,w,Postplatz 74,Wetzles,3970,United States,Cheryl.Richardson@myvzw.com,06875 37861153
9867,1964-05-30,m,Schulgasse 93,Alberndorf im Pulkautal,2054,United States,Todd.Rippon@mobile.celloneusa.com,08304 1651357
9868,1964-05-08,m,Sachsengasse 42,Bergau,2013,South African Rep,Dave.Rowntree@page.metrocall.com,05911 90625438
9869,1964-05-29,m,Kranewitterplatz 34,Eitzersthal,2013,United States,"Nat_Russell,.II@mobile.att.net",07577 7021151
9870,1964-05-08,m,Badergasse 44,Oberparschenbrunn,2013,United States,Daniel.Saks@airtelchennai.com,0776 17772955
9871,1964-05-16,m,Ing.-Kastner-Straße 20,Schönborn,2013,Slovakia,John.Salley@page.nextel.com,06556 74495821
9872,1964-05-06,m,Roßbach 66,Furth,2013,United States,Tony.Scalzo@pager.qualcomm.com,07579 55464037
9873,1964-05-30,m,Dormitz 70,Großstelzendorf,2013,Canada,Chris.Sharrock@timnet.com,04994 83354343
9874,1964-05-22,m,Sankt Wendelin 52,Obergrub,2013,Canada,Daisuke.Shima@mobile.att.net,06692 84556213
9875,1964-05-01,w,Brunnwald 51,Porrau,2013,South African Rep,Sarah.Snowdon@omnipointpcs.com,02200 56378994
9876,1964-05-05,w,Fernpaß 0,Untergrub,2013,Canada,Minami.Takayama@blueskyfrog.com,01586 10194996
9877,1964-05-02,m,Fernstein 46,Viendorf,2013,Comoros,Brian.Tochi@h.vodafone.ne.jp,0337 86294004
9878,1964-05-28,m,See-Eck 33,Wischathal,2013,Saudi Arabia,Phil.Vassar@blueskyfrog.com,02134 47831141
9879,1964-05-24,m,Wiesenmühle 25,Mittergrabern,2020,United States,Pat.Verbeek@email.skytel.com,07512 32145686
9880,1964-05-15,w,Roßweg 28,Obergrabern,2020,Neth Antilles,Kristen.Vigard@primtel.ru,03534 80287797
9881,1964-05-19,m,Totengasse 66,Ober-Steinabrunn,2042,United States,Sean.Whalen@satelindogsm.com,09540 36156993
9882,1964-06-07,m,An der Fernpaßbundesstraße 45,Schöngrabern,2020,United States,FZiYGdajGPccCawOO@bluecell.com,09457 64392738
9883,1964-06-05,m,Industriezone 29,Windpassing,2020,United States,hOLWtQBrwoatpVIox@pcom.ru,03824 98049107
9884,1964-06-22,m,Loreahütte 11,Großnondorf,2042,Canada,Hiroshi.Abe@pagemart.net,07550 83398432
9885,1964-06-23,m,Weidig 69,Obritz,2061,United States,Joey.Allen@cwwcom,09046 2128282
9886,1964-06-15,m,Mullestall 11,Untermarkersdorf,2061,United States,Tony.Ardoin@tms.suncom.com,03924 89851500
9887,1964-06-28,m,Klammer Mühle 48,Merkersdorf,2082,United States,Bryan.Barker@blsdcs.net,03151 88023986
9888,1964-06-22,m,Burg Klamm 10,Felling,2092,Sao Tome And Principe,Dicky.Barret@cvcpaging.com,04557 63792264
